2024-08-28 17:01:54,740 INFO    StreamThr :36548 [internal.py:wandb_internal():85] W&B internal server running at pid: 36548, started at: 2024-08-28 17:01:54.739393
2024-08-28 17:03:08,610 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:08,611 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:09,624 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:09,625 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:10,635 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:10,635 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:11,652 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:11,653 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:12,660 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:03:12,660 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:12,661 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:13,672 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:13,673 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:14,684 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:14,684 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:15,694 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:15,695 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:16,701 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:16,702 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:17,709 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:03:17,709 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:17,710 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:18,718 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:18,718 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:19,729 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:19,729 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:20,743 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:20,743 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:21,757 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:21,757 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:22,765 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:03:22,766 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:22,767 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:23,774 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:23,775 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:24,789 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:24,789 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:25,801 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:25,801 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:26,814 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:26,814 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:27,756 INFO    wandb-upload_0:36548 [upload_job.py:push():130] Uploaded file C:\Users\ASUS\AppData\Local\Temp\tmpp5wpz6y2wandb\tjzq50kv-wandb-metadata.json
2024-08-28 17:03:27,823 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:03:27,826 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:27,826 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:28,830 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:28,831 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:29,832 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:29,833 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:30,838 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:30,839 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:31,845 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:31,846 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:32,860 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:32,860 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:03:32,861 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
